timestamp,source_node,target_node,relationship,protocol,port,source_tier,target_tier,privilege_delta,bytes_transferred,duration_sec,failed_auth_count,is_off_hours,is_lateral_movement,attack_campaign
2026-08-09 19:28:00,ws-dev-05,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,2761.5,6.39,0,1,0,None
2026-08-09 19:29:00,ws-finance-01,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,53448.6,7.21,0,1,0,None
2026-08-09 19:30:00,ws-finance-04,ws-finance-05,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,1238.4,3.71,0,1,0,None
2026-08-09 19:31:00,ws-dev-05,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,565.0,4.75,0,1,0,None
2026-08-09 19:33:00,ws-finance-05,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,2696.9,23.6,0,1,0,None
2026-08-09 19:34:00,ws-exec-02,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,4796.3,24.27,1,1,0,None
2026-08-09 19:36:00,ws-dev-06,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,35971.8,0.54,0,1,0,None
2026-08-09 19:38:00,ws-exec-03,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,4788.3,16.93,0,1,0,None
2026-08-09 19:40:00,ws-sales-03,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,4558.8,5.32,1,1,0,None
2026-08-09 19:41:00,ws-dev-02,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,2869.4,10.27,0,1,0,None
2026-08-09 19:42:00,ws-finance-04,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,2371.9,10.69,0,1,0,None
2026-08-09 19:43:00,ws-ops-02,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,5592.0,75.27,0,1,0,None
2026-08-09 19:43:00,ws-exec-03,ws-exec-04,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,7652.6,7.51,0,1,0,None
2026-08-09 19:46:00,ws-dev-05,ws-dev-06,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,8726.4,10.78,0,1,0,None
2026-08-09 19:47:00,ws-dev-06,bastion-ssh-01,CAN_SSH_TO,SSH,22,3,1,2,13611.8,4.48,0,1,0,None
2026-08-09 19:47:00,ws-ops-04,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,3018.9,39.66,0,1,0,None
2026-08-09 19:48:00,ws-dev-05,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,1384.4,1.32,0,1,0,None
2026-08-09 19:48:00,ws-dev-06,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,14282.5,9.51,0,1,0,None
2026-08-09 19:53:00,ws-ops-01,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,4592.5,4.47,0,1,0,None
2026-08-09 19:53:00,ws-hr-02,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,14635.9,6.92,0,1,0,None
2026-08-09 19:54:00,ws-hr-03,ws-hr-04,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,22324.8,17.05,0,1,0,None
2026-08-09 19:57:00,ws-hr-03,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,668.0,3.63,0,1,0,None
2026-08-09 19:58:00,ws-dev-01,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,5199.1,13.75,0,1,0,None
2026-08-09 19:59:00,ws-dev-04,ws-dev-05,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,9057.0,2.05,0,1,0,None
2026-08-09 20:01:00,ws-ops-04,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,155.9,26.45,0,1,0,None
2026-08-09 20:02:00,ws-ops-04,sec-siem-collector,HTTPS_MGMT,TCP,443,3,1,2,1454.9,2.19,0,1,0,None
2026-08-09 20:03:00,ws-exec-03,ws-exec-04,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,13174.2,13.78,0,1,0,None
2026-08-09 20:03:00,ws-ops-03,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,13330.8,1.15,0,1,0,None
2026-08-09 20:04:00,ws-dev-05,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,1773.7,0.99,0,1,0,None
2026-08-09 20:05:00,ws-dev-05,srv-git-enterprise,GIT_SSH_ACCESS,SSH,22,3,1,2,4056.2,6.64,0,1,0,None
2026-08-09 20:05:00,ws-exec-04,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,30034.8,2.81,0,1,0,None
2026-08-09 20:09:00,ws-exec-01,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,19985.9,1.88,0,1,0,None
2026-08-09 20:10:00,ws-hr-01,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,4785.7,2.12,0,1,0,None
2026-08-09 20:14:00,ws-finance-04,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,42260.7,0.64,0,1,0,None
2026-08-09 20:19:00,ws-hr-04,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,53126.3,14.81,0,1,0,None
2026-08-09 20:21:00,ws-exec-03,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,175.2,33.51,0,1,0,None
2026-08-09 20:21:00,ws-exec-01,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,7717.4,14.48,0,1,0,None
2026-08-09 20:22:00,ws-finance-06,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,1276.0,21.72,0,1,0,None
2026-08-09 20:22:00,ws-finance-02,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,7273.6,6.22,0,1,0,None
2026-08-09 20:23:00,ws-hr-02,ws-hr-03,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,62.7,4.25,0,1,0,None
2026-08-09 20:26:00,ws-ops-03,ws-ops-04,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,3718.9,1.1,0,1,0,None
2026-08-09 20:27:00,bastion-ssh-01,cloud-kms-vault,SSH_KEY_AUTH,TCP,443,1,0,1,1454.4,7.36,0,1,0,None
2026-08-09 20:28:00,ws-dev-05,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,1276.7,11.06,0,1,0,None
2026-08-09 20:31:00,ws-dev-03,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,5146.4,63.23,1,1,0,None
2026-08-09 20:32:00,ws-dev-05,ws-dev-06,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,71.8,7.14,0,1,0,None
2026-08-09 20:33:00,ws-hr-02,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,13994.5,46.71,0,1,0,None
2026-08-09 20:35:00,ws-ops-01,sec-siem-collector,HTTPS_MGMT,TCP,443,3,1,2,16889.3,18.97,0,1,0,None
2026-08-09 20:35:00,entra-id-sync,dc-corp-primary,LDAP_SYNC,TCP,443,1,0,1,8365.1,24.37,0,1,0,None
2026-08-09 20:35:00,ws-ops-04,bastion-ssh-01,CAN_SSH_TO,SSH,22,3,1,2,2776.6,6.2,0,1,0,None
2026-08-09 20:36:00,ws-finance-02,ws-finance-03,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,10962.8,11.93,0,1,0,None
2026-08-09 20:38:00,ws-finance-05,ws-finance-06,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,4460.6,13.43,0,1,0,None
2026-08-09 20:38:00,ws-hr-02,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,6689.4,2.54,0,1,0,None
2026-08-09 20:40:00,ws-dev-06,bastion-ssh-01,CAN_SSH_TO,SSH,22,3,1,2,482.3,9.31,0,1,0,None
2026-08-09 20:41:00,ws-finance-04,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,2889.2,2.59,0,1,0,None
2026-08-09 20:41:00,ws-dev-06,bastion-ssh-01,CAN_SSH_TO,SSH,22,3,1,2,539.4,2.29,0,1,0,None
2026-08-09 20:42:00,ws-finance-06,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,4485.3,49.06,0,1,0,None
2026-08-09 20:42:00,ws-ops-04,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,25721.5,2.35,0,1,0,None
2026-08-09 20:43:00,ws-dev-01,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,1499.3,16.6,0,1,0,None
2026-08-09 20:44:00,ws-hr-03,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,9226.9,10.31,0,1,0,None
2026-08-09 20:48:00,ws-sales-03,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,15369.0,7.02,0,1,0,None
2026-08-09 20:48:00,ws-sales-01,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,39256.7,3.83,0,1,0,None
2026-08-09 20:49:00,ws-ops-02,sec-siem-collector,HTTPS_MGMT,TCP,443,3,1,2,35065.2,14.66,0,1,0,None
2026-08-09 20:51:00,ws-ops-03,sec-siem-collector,HTTPS_MGMT,TCP,443,3,1,2,17568.2,63.96,0,1,0,None
2026-08-09 20:52:00,ws-ops-04,sec-siem-collector,HTTPS_MGMT,TCP,443,3,1,2,26221.9,3.27,0,1,0,None
2026-08-09 20:54:00,ws-finance-03,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,592.2,3.56,0,1,0,None
2026-08-09 20:55:00,ws-finance-06,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,166.7,12.77,0,1,0,None
2026-08-09 20:57:00,ws-finance-05,ws-finance-06,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,63.3,42.58,0,1,0,None
2026-08-09 20:59:00,ws-finance-04,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,15372.3,7.0,0,1,0,None
2026-08-09 20:59:00,ws-dev-01,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,1533.7,29.92,0,1,0,None
2026-08-09 21:00:00,ws-dev-04,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,633.3,19.6,0,1,0,None
2026-08-09 21:01:00,ws-dev-06,srv-git-enterprise,GIT_SSH_ACCESS,SSH,22,3,1,2,9370.8,16.58,0,1,0,None
2026-08-09 21:02:00,ws-dev-03,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,2252.0,1.5,0,1,0,None
2026-08-09 21:03:00,ws-dev-05,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,73029.5,1.56,0,1,0,None
2026-08-09 21:07:00,ws-ops-02,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,422.9,29.9,0,1,0,None
2026-08-09 21:08:00,ws-finance-05,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,794.9,23.81,0,1,0,None
2026-08-09 21:10:00,ws-ops-02,sec-siem-collector,HTTPS_MGMT,TCP,443,3,1,2,2359.1,12.52,0,1,0,None
2026-08-09 21:10:00,ws-finance-05,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,4503.1,13.81,0,1,0,None
2026-08-09 21:11:00,ws-dev-04,srv-git-enterprise,GIT_SSH_ACCESS,SSH,22,3,1,2,808.2,8.03,0,1,0,None
2026-08-09 21:13:00,ws-sales-02,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,1082.5,0.96,0,1,0,None
2026-08-09 21:13:00,bastion-ssh-01,cloud-kms-vault,SSH_KEY_AUTH,TCP,443,1,0,1,770.3,8.61,0,1,0,None
2026-08-09 21:15:00,bastion-rdp-01,dc-corp-primary,ADMINS_ON,Kerberos/RPC,135,1,0,1,2450.5,1.32,0,1,0,None
2026-08-09 21:17:00,ws-hr-01,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,852.2,18.84,0,1,0,None
2026-08-09 21:17:00,ws-exec-04,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,11225.3,38.44,0,1,0,None
2026-08-09 21:17:00,ws-finance-04,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,1778.7,45.62,0,1,0,None
2026-08-09 21:19:00,ws-dev-02,ws-dev-03,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,1102.7,12.37,0,1,0,None
2026-08-09 21:20:00,ws-finance-01,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,4403.8,19.21,0,1,0,None
2026-08-09 21:21:00,ws-sales-02,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,1594.3,2.22,0,1,0,None
2026-08-09 21:25:00,ws-sales-02,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,6316.8,23.32,0,1,0,None
2026-08-09 21:26:00,ws-dev-03,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,8524.3,3.52,0,1,0,None
2026-08-09 21:28:00,entra-id-sync,dc-corp-primary,LDAP_SYNC,TCP,443,1,0,1,5313.7,16.8,0,1,0,None
2026-08-09 21:29:00,ws-dev-02,ws-dev-03,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,15028.6,3.04,0,1,0,None
2026-08-09 21:32:00,ws-exec-03,ws-exec-04,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,2962.4,43.89,0,1,0,None
2026-08-09 21:33:00,ws-exec-03,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,26753.9,41.08,0,1,0,None
2026-08-09 21:35:00,ws-finance-04,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,6607.4,1.5,0,1,0,None
2026-08-09 21:35:00,ws-dev-05,srv-git-enterprise,GIT_SSH_ACCESS,SSH,22,3,1,2,5713.1,41.08,0,1,0,None
2026-08-09 21:36:00,bastion-ssh-01,db-cust-sql,SSH_TUNNEL,SSH,2222,1,0,1,68590.6,2.17,0,1,0,None
2026-08-09 21:36:00,ws-finance-06,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,6643.3,23.87,0,1,0,None
2026-08-09 21:37:00,ws-dev-01,srv-git-enterprise,GIT_SSH_ACCESS,SSH,22,3,1,2,8419.2,11.49,0,1,0,None
2026-08-09 21:37:00,ws-exec-04,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,7254.4,24.11,0,1,0,None
2026-08-09 21:37:00,ws-dev-06,bastion-ssh-01,CAN_SSH_TO,SSH,22,3,1,2,3847.6,12.22,0,1,0,None
2026-08-09 21:37:00,firewall-internal,bastion-rdp-01,TRAFFIC_FILTERED,TCP,443,2,1,1,2810.4,7.93,0,1,0,None
2026-08-09 21:38:00,ws-hr-02,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,14465.0,13.67,0,1,0,None
2026-08-09 21:39:00,edge-vpn-gw,firewall-internal,TRAFFIC_ROUTED,TCP,443,2,2,0,16544.3,10.97,0,1,0,None
2026-08-09 21:40:00,entra-id-sync,dc-corp-primary,LDAP_SYNC,TCP,443,1,0,1,10673.5,4.41,0,1,0,None
2026-08-09 21:41:00,ws-sales-02,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,8501.4,9.24,0,1,0,None
2026-08-09 21:42:00,ws-dev-02,bastion-ssh-01,CAN_SSH_TO,SSH,22,3,1,2,7511.0,33.22,0,1,0,None
2026-08-09 21:43:00,ws-hr-01,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,6704.5,98.0,0,1,0,None
2026-08-09 21:44:00,ws-exec-04,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,776.4,15.15,0,1,0,None
2026-08-09 21:45:00,ws-dev-04,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,30543.0,20.96,0,1,0,None
2026-08-09 21:49:00,ws-dev-05,bastion-ssh-01,CAN_SSH_TO,SSH,22,3,1,2,1179.0,11.53,0,1,0,None
2026-08-09 21:49:00,ws-dev-01,srv-git-enterprise,GIT_SSH_ACCESS,SSH,22,3,1,2,1237.5,10.6,0,1,0,None
2026-08-09 21:50:00,ws-finance-04,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,3814.0,6.97,0,1,0,None
2026-08-09 21:50:00,ws-ops-04,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,23339.7,2.14,0,1,0,None
2026-08-09 21:53:00,ws-hr-03,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,21356.8,64.36,0,1,0,None
2026-08-09 21:53:00,ws-dev-03,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,2166.4,38.49,0,1,0,None
2026-08-09 21:53:00,ws-exec-01,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,2658.7,34.79,0,1,0,None
2026-08-09 21:56:00,ws-finance-05,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,1774.2,37.68,0,1,0,None
2026-08-09 21:56:00,ws-dev-05,srv-git-enterprise,GIT_SSH_ACCESS,SSH,22,3,1,2,5668.8,1.4,0,1,0,None
2026-08-09 21:57:00,ws-sales-01,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,8104.3,0.66,0,1,0,None
2026-08-09 21:57:00,ws-finance-03,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,2982.7,10.35,0,1,0,None
2026-08-09 21:58:00,ws-finance-01,ws-finance-02,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,1382.0,21.23,0,1,0,None
2026-08-09 21:58:00,ws-finance-02,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,62447.7,25.32,0,1,0,None
2026-08-09 22:00:00,ws-exec-02,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,8141.7,10.97,0,1,0,None
2026-08-09 22:01:00,ws-ops-01,ws-ops-02,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,474.3,52.14,0,1,0,None
2026-08-09 22:03:00,ws-exec-03,ws-exec-04,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,28056.3,0.96,0,1,0,None
2026-08-09 22:04:00,ws-finance-02,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,2197.2,5.52,0,1,0,None
2026-08-09 22:04:00,ws-sales-01,ws-sales-02,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,6640.7,13.43,0,1,0,None
2026-08-09 22:07:00,ws-dev-06,bastion-ssh-01,CAN_SSH_TO,SSH,22,3,1,2,416.4,8.93,0,1,0,None
2026-08-09 22:13:00,ws-ops-04,bastion-ssh-01,CAN_SSH_TO,SSH,22,3,1,2,902.1,3.8,0,1,0,None
2026-08-09 22:15:00,ws-ops-03,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,33.2,45.76,0,1,0,None
2026-08-09 22:17:00,ws-hr-01,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,4722.4,22.16,0,1,0,None
2026-08-09 22:17:00,ws-ops-02,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,145125.2,0.99,0,1,0,None
2026-08-09 22:19:00,ws-hr-03,ws-hr-04,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,1384.1,4.96,0,1,0,None
2026-08-09 22:20:00,ws-exec-02,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,27098.0,15.46,0,1,0,None
2026-08-09 22:21:00,ws-dev-02,ws-dev-03,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,20306.5,9.86,0,1,0,None
2026-08-09 22:22:00,ws-finance-03,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,16576.3,14.71,0,1,0,None
2026-08-09 22:22:00,ws-hr-04,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,572.9,41.07,0,1,0,None
2026-08-09 22:22:00,ws-finance-03,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,1271.9,12.27,0,1,0,None
2026-08-09 22:23:00,bastion-rdp-01,dc-corp-backup,ADMINS_ON,Kerberos/RPC,135,1,0,1,5546.5,4.24,0,1,0,None
2026-08-09 22:23:00,ws-ops-01,bastion-ssh-01,CAN_SSH_TO,SSH,22,3,1,2,3037.6,43.85,0,1,0,None
2026-08-09 22:25:00,ws-finance-01,ws-finance-02,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,9790.7,13.66,0,1,0,None
2026-08-09 22:27:00,ws-exec-04,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,11806.1,78.12,0,1,0,None
2026-08-09 22:29:00,ws-dev-01,bastion-ssh-01,CAN_SSH_TO,SSH,22,3,1,2,6992.0,99.38,0,1,0,None
2026-08-09 22:30:00,ws-exec-04,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,30288.0,77.51,0,1,0,None
2026-08-09 22:33:00,ws-ops-02,ws-ops-03,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,645.8,6.39,0,1,0,None
2026-08-09 22:33:00,ws-exec-01,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,5268.9,4.47,0,1,0,None
2026-08-09 22:36:00,ws-hr-03,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,12474.1,5.56,0,1,0,None
2026-08-09 22:36:00,ws-ops-01,bastion-ssh-01,CAN_SSH_TO,SSH,22,3,1,2,2425.1,3.48,0,1,0,None
2026-08-09 22:37:00,ws-ops-04,sec-siem-collector,HTTPS_MGMT,TCP,443,3,1,2,441.4,39.94,0,1,0,None
2026-08-09 22:41:00,ws-sales-01,ws-sales-02,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,296.9,12.7,0,1,0,None
2026-08-09 22:45:00,ws-ops-02,bastion-ssh-01,CAN_SSH_TO,SSH,22,3,1,2,5728.7,14.34,0,1,0,None
2026-08-09 22:45:00,ws-ops-04,sec-siem-collector,HTTPS_MGMT,TCP,443,3,1,2,7412.3,1.07,0,1,0,None
2026-08-09 22:46:00,ws-dev-06,bastion-ssh-01,CAN_SSH_TO,SSH,22,3,1,2,7735.0,11.23,0,1,0,None
2026-08-09 22:49:00,ws-ops-04,sec-siem-collector,HTTPS_MGMT,TCP,443,3,1,2,629.2,6.26,0,1,0,None
2026-08-09 22:49:00,ws-finance-03,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,114.5,4.2,0,1,0,None
2026-08-09 22:50:00,ws-dev-05,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,33045.8,31.58,0,1,0,None
2026-08-09 22:50:00,ws-exec-02,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,16807.6,2.27,0,1,0,None
2026-08-09 22:53:00,ws-dev-02,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,27345.5,2.68,0,1,0,None
2026-08-09 22:57:00,ws-sales-04,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,1671.5,5.26,0,1,0,None
2026-08-09 22:59:00,ws-dev-02,ws-dev-03,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,411.8,26.18,0,1,0,None
2026-08-09 23:03:00,ws-exec-03,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,5714.0,1.59,0,1,0,None
2026-08-09 23:04:00,ws-exec-01,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,24241.6,14.35,0,1,0,None
2026-08-09 23:04:00,ws-finance-05,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,1415.5,11.17,0,1,0,None
2026-08-09 23:05:00,ws-exec-02,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,1661.2,22.09,0,1,0,None
2026-08-09 23:05:00,ws-hr-01,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,1813.7,68.11,0,1,0,None
2026-08-09 23:06:00,ws-ops-03,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,1157.6,9.9,0,1,0,None
2026-08-09 23:06:00,ws-dev-04,bastion-ssh-01,CAN_SSH_TO,SSH,22,3,1,2,24169.8,29.02,0,1,0,None
2026-08-09 23:08:00,ws-exec-01,ws-exec-02,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,689.7,27.05,0,1,0,None
2026-08-09 23:09:00,ws-finance-01,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,1720.7,10.05,0,1,0,None
2026-08-09 23:09:00,ws-finance-04,ws-finance-05,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,1815.6,19.4,0,1,0,None
2026-08-09 23:10:00,ws-dev-01,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,23661.0,0.71,0,1,0,None
2026-08-09 23:12:00,ws-finance-05,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,14753.3,14.58,0,1,0,None
2026-08-09 23:12:00,ws-dev-03,srv-git-enterprise,GIT_SSH_ACCESS,SSH,22,3,1,2,7007.3,22.28,0,1,0,None
2026-08-09 23:22:00,ws-dev-04,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,16387.4,25.21,0,1,0,None
2026-08-09 23:23:00,ws-sales-04,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,29323.3,29.86,0,1,0,None
2026-08-09 23:23:00,bastion-ssh-01,cloud-kms-vault,SSH_KEY_AUTH,TCP,443,1,0,1,21227.2,26.55,0,1,0,None
2026-08-09 23:23:00,ws-finance-03,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,1903.2,20.44,0,1,0,None
2026-08-09 23:24:00,ws-finance-03,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,1055.0,19.8,0,1,0,None
2026-08-09 23:25:00,ws-finance-05,ws-finance-06,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,3381.9,8.04,0,1,0,None
2026-08-09 23:26:00,ws-hr-01,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,4807.5,2.89,0,1,0,None
2026-08-09 23:27:00,bastion-ssh-01,db-cust-sql,SSH_TUNNEL,SSH,2222,1,0,1,753.3,9.89,0,1,0,None
2026-08-09 23:27:00,ws-hr-02,ws-hr-03,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,10626.1,8.08,0,1,0,None
2026-08-09 23:31:00,ws-dev-01,srv-file-smb,SMB_SHARE_MOUNT,SMB,445,3,1,2,6918.7,16.92,0,1,0,None
2026-08-09 23:33:00,ws-finance-04,bastion-rdp-01,CAN_RDP_TO,RDP,3389,3,1,2,65621.9,8.7,0,1,0,None
2026-08-09 23:34:00,ws-dev-01,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,32654.4,54.05,0,1,0,None
2026-08-09 23:42:00,ws-ops-02,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,707.2,6.01,0,1,0,None
2026-08-09 23:42:00,ws-dev-05,ws-dev-06,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,4230.6,10.57,0,1,0,None
2026-08-09 23:43:00,ws-exec-03,ws-exec-04,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,9454.3,7.29,0,1,0,None
2026-08-09 23:44:00,ws-exec-02,edge-dmz-proxy,HTTP_PROXY,HTTPS,443,3,2,1,12963.7,18.08,0,1,0,None
2026-08-09 23:44:00,ws-sales-02,ws-sales-03,LAN_PEER_CONNECTION,SMB/RPC,445,3,3,0,7508.4,10.57,0,1,0,None
